job_id,job_title,jobs_group,seniority,remote,company_clean,company,city,state_x,annual_low,annual_mean,annual_high,bls_occ_code,skills,skills_count,company_co,sector,sector_group,revenue_band,revenue_rank,employee_band,employee_rank,company_score,reviews_count,state_y,state_abbr,occ_title,total_employed,bls_annual_mean,bls_annual_median,bls_p10,bls_p90,state_name,pce_2023_in_millions
job_da1a6cc38c33e298,Finance Manager - Plant Controller,Controller,Lead,On-site,Unilever,Unilever,Jonesboro,AR,96000.0,119950.0,143900.0,11-3031,"['Excel', 'CPA', 'Office', 'Bachelor', 'SAP', 'ERP', 'Master']",7,Unilever,Wholesale and Retail Sales,Sales,XXXL,8.0,XXXL,8.0,4.2,8016.0,Arkansas,AR,Financial Managers,"7,150",119530.0,101230.0,55030.0,207043.2,Arkansas,135760.8
job_2f05be6a13d64342,Director of Finance and Accounting,CFO,Lead,On-site,Thrive Support & Advocacy,Thrive Support & Advocacy,Marlborough,MA,75000.0,85000.0,95000.0,11-3031,"['CPA', 'English', 'Office', 'Bachelor']",4,Thrive Support & Advocacy,,,,,S,3.0,4.3,7.0,Massachusetts,MA,Financial Managers,"31,370",192040.0,169870.0,96750.0,,Massachusetts,483803.1
job_a94d4730a2fa4d4e,Chief Financial Officer,CFO,Lead,On-site,Hamilton East Public Library,Hamilton East Public Library,Noblesville,IN,90000.0,95000.0,100000.0,11-3031,"['CPA', 'MBA', 'Office', 'Bachelor', 'Master']",5,Hamilton East Public Library,,,,,,,3.4,9.0,Indiana,IN,Financial Managers,"11,030",135840.0,125280.0,65500.0,212929.6,Indiana,339862.5
job_d7df91b1c2da9a91,Controller,Controller,Unspecified,On-site,Four Points Manhattan Soho,Four Points Manhattan SoHo,SoHo,NY,62000.0,63500.0,65000.0,11-3031,['Bachelor'],1,Four Points Manhattan SoHo,,,,,,,,,New York,NY,Financial Managers,"62,800",241150.0,215430.0,111090.0,,New York,1248145.3
job_d44dfc8b277430dc,Controller,Controller,Unspecified,On-site,"Combined Resources Interiors, Inc.","Combined Resources Interiors, Inc.",Plainview,NY,100000.0,110000.0,120000.0,11-3031,"['Excel', 'Word', 'Office']",3,"Combined Resources Interiors, Inc.",,,,,,,,,New York,NY,Financial Managers,"62,800",241150.0,215430.0,111090.0,,New York,1248145.3
job_78d96719f5e04714,Accounting Manager/Controller,Controller,Lead,On-site,Induspad Interational,IndusPAD Interational,Schaumburg,IL,75000.0,82500.0,90000.0,11-3031,"['Excel', 'CPA', 'Office', 'Bachelor']",4,IndusPAD Interational,,,,,,,,,Illinois,IL,Financial Managers,"48,810",173210.0,149900.0,85360.0,,Illinois,732059.2
job_58e95c69c57591ba,Accounting Manager,Finance,Lead,On-site,Westarm Physical Therapy,WESTARM Physical Therapy,New Kensington,PA,55000.0,60000.0,65000.0,13-2051,"['Office', 'Bachelor']",2,WESTARM Physical Therapy,,,,,,,3.7,3.0,Pennsylvania,PA,Financial and Investment Analysts,"12,020",94400.0,82810.0,49820.0,139880.0,Pennsylvania,738929.8
job_35d11a94b067fb7f,Controller,Controller,Unspecified,On-site,"Pioneering Decisive Solutions, Inc.","Pioneering Decisive Solutions, Inc.",California,MD,97527.0,101795.5,106064.0,11-3031,"['Excel', 'CPA', 'Office', 'Bachelor']",4,"Pioneering Decisive Solutions, Inc.",Aerospace and Defense,Government,,,,,,,Maryland,MD,Financial Managers,"16,140",162980.0,146860.0,84150.0,,Maryland,346417.2
job_cbd889853f91acfc,Construction Controller,Controller,Unspecified,On-site,Delco Electric Inc,Delco Electric Inc,Oklahoma City,OK,85000.0,92500.0,100000.0,11-3031,"['CPA', 'Office']",2,Delco Electric Inc,,,XS,2.0,S,3.0,3.2,17.0,Oklahoma,OK,Financial Managers,"5,570",140520.0,125430.0,66890.0,222768.0,Oklahoma,179981.1
job_90d2233e8ad000cb,Director of Finance and Administration,CFO,Lead,On-site,Crosswinds Youth Services,Crosswinds Youth Services,Cocoa,FL,70000.0,70000.0,70000.0,11-3031,"['CPA', 'Office', 'Bachelor']",3,Crosswinds Youth Services,NGOs and Nonprofit Organizations,Nonprofit Organizations,,,,,3.6,15.0,Florida,FL,Financial Managers,"42,740",162180.0,135780.0,77490.0,,Florida,1361251.4
job_5e85a975c0ddd7d0,Church Treasurer,Finance,Unspecified,On-site,Mount Pisgah Church,Mount Pisgah Church,Greensboro,NC,15000.0,15000.0,15000.0,13-2051,"['Office', 'Bachelor']",2,Mount Pisgah Church,,,,,,,5.0,1.0,North Carolina,NC,Financial and Investment Analysts,"10,490",104610.0,99990.0,63380.0,159910.4,North Carolina,553487.4
job_146ac6a663716ddd,Controller,Controller,Unspecified,On-site,Cap3,CAP3,Wilmington,NC,75000.0,82500.0,90000.0,11-3031,"['CPA', 'Bachelor']",2,CAP3,,,,,XS,2.0,,,North Carolina,NC,Financial Managers,"21,870",168610.0,146860.0,88120.0,,North Carolina,553487.4
job_9722550e420533b4,Tax Accounting Manager,Finance,Lead,On-site,Myers & Company,Myers & Company,Sarasota,FL,75000.0,125000.0,175000.0,13-2051,"['Excel', 'CPA', 'Word', 'Office', 'Bachelor']",5,Myers & Company,,,XXXS,0.0,XXXS,0.0,,,Florida,FL,Financial and Investment Analysts,"18,070",96010.0,81680.0,55080.0,147284.80000000002,Florida,1361251.4
job_37509c7c7eb6626b,City of Markesan Part-Time Deputy Clerk-Treasurer,Finance,Unspecified,On-site,City Of Markesan,City of Markesan,Markesan,WI,31280.0,34040.0,36800.0,13-2051,['Office'],1,City of Markesan,,,,,,,,,Wisconsin,WI,Financial and Investment Analysts,"4,490",102090.0,88830.0,57530.0,143249.6,Wisconsin,310876.1
job_3ec768ad7f8e2e0d,Chief Financial Officer,CFO,Lead,On-site,Utah Housing Corporation,Utah Housing Corporation,West Valley City,UT,175000.0,202500.0,230000.0,11-3031,"['CPA', 'Office']",2,Utah Housing Corporation,,,,,S,3.0,1.0,2.0,Utah,UT,Financial Managers,"7,880",158270.0,132200.0,77180.0,,Utah,174395.8
job_f0a278c94d447047,Controller,Controller,Unspecified,On-site,J&L Marketing,J&L Marketing,Louisville,KY,80000.0,100000.0,120000.0,11-3031,['Bachelor'],1,J&L Marketing,Advertising and Public Relations,Consulting,XS,2.0,S,3.0,3.9,56.0,Kentucky,KY,Financial Managers,"6,580",132350.0,122770.0,64080.0,209788.8,Kentucky,213960.2
job_1c596875bd6878b4,Financial Controller,Controller,Unspecified,On-site,"Hagar Enterprises, Inc.","Hagar Enterprises, Inc.",Damariscotta,ME,75000.0,82500.0,90000.0,11-3031,"['CPA', 'Office']",2,"Hagar Enterprises, Inc.",,,,,,,,,Maine,ME,Financial Managers,"2,680",157460.0,129630.0,78690.0,,Maine,84092.7
job_6e06deffd422f25f,Chief Financial Officer - 230132 (No 3rd Parties),CFO,Lead,Remote,Bridgewater Consulting Group,Bridgewater Consulting Group,Los Angeles,CA,110000.0,110000.0,110000.0,11-3031,['Office'],1,Bridgewater Consulting Group,Management and Consulting,Consulting,S,3.0,S,3.0,3.7,7.0,California,CA,Financial Managers,"97,400",196670.0,169780.0,96170.0,,California,2526290.3
job_a86bad40828ec3e9,Finance Manager/Controller,Controller,Lead,On-site,Adirondack Health,Adirondack Health,Saranac Lake,NY,65000.0,77500.0,90000.0,11-3031,"['Excel', 'CPA', 'MBA', 'Word', 'Office', 'Bachelor', 'PowerPoint', 'Master']",8,Adirondack Health,Management and Consulting,Consulting,M,4.0,L,5.0,3.8,19.0,New York,NY,Financial Managers,"62,800",241150.0,215430.0,111090.0,,New York,1248145.3
job_a33839212aad2e9f,Assistant Controller,Controller,Unspecified,On-site,Mdi Management,MDI Management,Salem,OR,75000.0,75000.0,75000.0,11-3031,"['CPA', 'Office', 'Bachelor']",3,MDI Management,,,,,XS,2.0,2.7,11.0,Oregon,OR,Financial Managers,"6,820",160650.0,137390.0,86110.0,,Oregon,234577.7
job_81d7141cafe0c671,Assistant Accounting Manager,Finance,Lead,On-site,Cascade Management,Cascade Management,Tigard,OR,50000.0,57500.0,65000.0,13-2051,"['CPA', 'Office', 'Bachelor']",3,Cascade Management,Real Estate,Real Estate,,,M,4.0,3.0,93.0,Oregon,OR,Financial and Investment Analysts,"2,390",103840.0,101820.0,60790.0,138424.0,Oregon,234577.7
sj_1177f706de8f1555,Accounting Manager,Finance,Lead,Remote,Eclipse Recruiting Group,Eclipse Recruiting Group,Boca Raton,FL,94679.0,97339.5,100000.0,13-2051,"['Excel', 'CPA', 'Word', 'Office', 'Bachelor', 'PowerPoint', 'Dynamics 365']",7,Eclipse Recruiting Group,Staffing and Outsourcing,Human Resources,,,,,,,Florida,FL,Financial and Investment Analysts,"18,070",96010.0,81680.0,55080.0,147284.80000000002,Florida,1361251.4
job_6d9448ca97cf4664,Director of Accounting and Financial Reporting,Financial Analyst,Lead,Remote,Port Of Seattle,Port of Seattle,Seattle,WA,217464.0,217464.0,217464.0,13-2051,[],0,Port of Seattle,Government and Public Administration,Government,L,5.0,XL,6.0,3.8,79.0,Washington,WA,Financial and Investment Analysts,"7,420",100860.0,98080.0,57880.0,143977.6,Washington,472900.0
job_d09d543310be954f,Controller,Controller,Unspecified,Hybrid,Planned Parenthood South Atlantic,Planned Parenthood South Atlantic,Raleigh,NC,88200.0,88200.0,88200.0,11-3031,['Office'],1,Planned Parenthood South Atlantic,Community Services,Government,,,L,5.0,3.6,2036.0,North Carolina,NC,Financial Managers,"21,870",168610.0,146860.0,88120.0,,North Carolina,553487.4
job_1ee3c44d09db1a2c,Division Controller,Controller,Unspecified,On-site,K. Hovnanian Homes,K. Hovnanian Homes,Corona,CA,165000.0,172500.0,180000.0,11-3031,[],0,K. Hovnanian Homes,Construction,Construction,XL,6.0,XL,6.0,3.4,253.0,California,CA,Financial Managers,"97,400",196670.0,169780.0,96170.0,,California,2526290.3
job_18b1c434edd827cc,Director of Finance and Accounting,CFO,Lead,On-site,Evergreen Goodwill,Evergreen Goodwill,Seattle,WA,140000.0,160000.0,180000.0,11-3031,"['Excel', 'CPA', 'Word', 'Office', 'Bachelor', 'PowerPoint', 'English']",7,Evergreen Goodwill,NGOs and Nonprofit Organizations,Nonprofit Organizations,,,XL,6.0,3.1,180.0,Washington,WA,Financial Managers,"12,640",187580.0,168120.0,106750.0,,Washington,472900.0
job_33fe30ffb5e66d2a,Cost Controller/Cost Accounting,Controller,Unspecified,On-site,E-Business International Inc,E-business International INC,Grapevine,TX,120000.0,125000.0,130000.0,11-3031,"['CPA', 'Bachelor', 'CMA', 'ERP', 'Master']",5,e-business International Inc,,,,,,,,,Texas,TX,Financial Managers,"63,800",170970.0,155380.0,79830.0,,Texas,1595277.8
job_d4cbff48e7473c99,Pest Controller,Controller,Unspecified,Remote,Us Veterans Health Administration,US Veterans Health Administration,Muskogee,OK,52274.4,56635.2,60996.0,11-3031,"['Office', 'Bachelor']",2,US Veterans Health Administration,National Agencies,Government,,,XXXL,8.0,3.8,11876.0,Oklahoma,OK,Financial Managers,"5,570",140520.0,125430.0,66890.0,222768.0,Oklahoma,179981.1
job_a9f8c6587f677672,Technology & Expense Controller,Controller,Unspecified,On-site,"Jefferies & Company, Inc.","Jefferies & Company, Inc.",Jersey City,NJ,110000.0,125000.0,140000.0,11-3031,['Bachelor'],1,"Jefferies & Company, Inc.",Finance,Finance,XXXL,8.0,XXXL,8.0,3.7,185.0,New Jersey,NJ,Financial Managers,"34,530",208370.0,185430.0,127660.0,,New Jersey,592882.2
job_13ef02c32506827a,Financial Controller,Controller,Unspecified,On-site,Ramova Theatre,Ramova Theatre,Chicago,IL,90000.0,90000.0,90000.0,11-3031,"['CPA', 'Office']",2,Ramova Theatre,,,,,,,,,Illinois,IL,Financial Managers,"48,810",173210.0,149900.0,85360.0,,Illinois,732059.2
job_adcf964082b5a28a,Accounting Manager,Finance,Lead,Remote,Colorado Public Radio,Colorado Public Radio,Centennial,CO,90200.0,105200.0,120200.0,13-2051,"['Dynamics 365', 'Bachelor']",2,Colorado Public Radio,Media Communications,Media Communications,XS,2.0,S,3.0,3.0,3.0,Colorado,CO,Financial and Investment Analysts,"8,460",113480.0,97570.0,60970.0,170872.0,Colorado,374880.1
job_9fe262b31f13f8c1,Controller,Controller,Unspecified,On-site,Tulalip Tribes,Tulalip Tribes,Tulalip,WA,97299.2,97299.2,97299.2,11-3031,"['Excel', 'CPA', 'Word', 'Bachelor', 'ERP']",5,Tulalip Tribes,Human Resources,Human Resources,M,4.0,XL,6.0,3.4,56.0,Washington,WA,Financial Managers,"12,640",187580.0,168120.0,106750.0,,Washington,472900.0
job_003c28955a902240,Controller,Controller,Unspecified,On-site,Leggett & Platt,Leggett & Platt,Kirkland,WA,120000.0,135000.0,150000.0,11-3031,"['CPA', 'MBA']",2,Leggett & Platt,Manufacturing,Product Manufacturing,XL,6.0,XXXL,8.0,3.5,800.0,Washington,WA,Financial Managers,"12,640",187580.0,168120.0,106750.0,,Washington,472900.0
job_ab9582e50a248488,Accounting Manager,Finance,Lead,On-site,Tawa Supermarket Inc,Tawa Supermarket Inc,Buena Park,CA,75000.0,100000.0,125000.0,13-2051,"['Excel', 'SAP', 'Bachelor']",3,Tawa Supermarket Inc,,,,,,,,,California,CA,Financial and Investment Analysts,"35,660",125220.0,109080.0,67290.0,187990.4,California,2526290.3
job_f2e3bf069b1a8247,Controller,Controller,Unspecified,On-site,Conrad Company Holdings Llc,Conrad Company Holdings LLC,York,PA,110000.0,122500.0,135000.0,11-3031,"['Excel', 'CPA', 'Office', 'Bachelor', 'ERP']",5,Conrad Company Holdings LLC,Machinery Manufacturing,Product Manufacturing,,,,,,,Pennsylvania,PA,Financial Managers,"27,660",157290.0,137770.0,79930.0,,Pennsylvania,738929.8
job_3d174a08f71c8a4d,Corporate Controller (Part-time),Controller,Unspecified,On-site,Kreshmore Group,Kreshmore Group,Palos Park,IL,73600.0,87400.0,101200.0,11-3031,"['Excel', 'CPA']",2,Kreshmore Group,,,,,,,,,Illinois,IL,Financial Managers,"48,810",173210.0,149900.0,85360.0,,Illinois,732059.2
job_0fdd8f3957f3a338,Chief Financial Officer (FT),CFO,Lead,On-site,St. Vincent De Paul Cares,St. Vincent de Paul CARES,Saint Petersburg,FL,95000.0,95000.0,95000.0,11-3031,['Office'],1,St. Vincent de Paul CARES,,,,,S,3.0,2.8,20.0,Florida,FL,Financial Managers,"42,740",162180.0,135780.0,77490.0,,Florida,1361251.4
job_baf139c56190da7d,Controller,Controller,Unspecified,On-site,"Integrity Accounting Solutions, Inc.","Integrity Accounting Solutions, Inc.",Glendale,CA,73600.0,78200.0,82800.0,11-3031,"['Excel', 'Office']",2,"Integrity Accounting Solutions, Inc.",Finance,Finance,XXXS,0.0,XXXS,0.0,,,California,CA,Financial Managers,"97,400",196670.0,169780.0,96170.0,,California,2526290.3
job_c8b1a166d49c5618,"Accounting Manager, Terra West Management Services",Finance,Lead,On-site,"K.G.D.O. Holding Company, Llc","K.G.D.O. Holding Company, LLC",Las Vegas,NV,62000.0,63500.0,65000.0,13-2051,"['Access', 'Word', 'CPA']",3,"K.G.D.O. Holding Company, LLC",,,,,,,,,Nevada,NV,Financial and Investment Analysts,"1,030",95200.0,82110.0,60110.0,169728.0,Nevada,172657.6
job_787e8e3467567c9d,Regional Director of Finance,CFO,Lead,On-site,Proper Hospitality,Proper Hospitality,Los Angeles,CA,170000.0,175000.0,180000.0,11-3031,"['CPA', 'Master', 'Bachelor']",3,Proper Hospitality,Hotels and Resorts,Tourism and Accommodation,,,M,4.0,2.5,4.0,California,CA,Financial Managers,"97,400",196670.0,169780.0,96170.0,,California,2526290.3
job_22d261bcfde9dc6f,Cost Controller,Controller,Unspecified,On-site,E-Business International,E-Business International,Grapevine,TX,80000.0,80000.0,80000.0,11-3031,"['Excel', 'PowerPoint', 'Word']",3,e-Business International,Manufacturing,Product Manufacturing,XS,2.0,S,3.0,3.9,7.0,Texas,TX,Financial Managers,"63,800",170970.0,155380.0,79830.0,,Texas,1595277.8
job_eecc45859f761a0f,Production Controller,Controller,Unspecified,On-site,Watershed Distillery,Watershed Distillery,Columbus,OH,20700.0,24150.0,27600.0,11-3031,"['CPA', 'MBA', 'ERP', 'Bachelor']",4,Watershed Distillery,,,,,XS,2.0,4.0,5.0,Ohio,OH,Financial Managers,"28,650",149310.0,131610.0,75630.0,230318.4,Ohio,596162.7
job_e3fc8e598c1e1eb0,Office Manager/Controller,Controller,Lead,On-site,Climate King Of Tennessee,Climate King of Tennessee,Brighton,TN,47476.0,49738.0,52000.0,11-3031,['Office'],1,Climate King of Tennessee,,,,,,,,,Tennessee,TN,Financial Managers,"18,210",148920.0,129970.0,75250.0,237848.0,Tennessee,351524.5
job_0618873317acaa19,Controller / CPA,Controller,Unspecified,On-site,Framework Group,Framework Group,Tampa,FL,80000.0,87500.0,95000.0,11-3031,"['CPA', 'Office']",2,Framework Group,"Construction, Repair, and Maintenance Services",Construction,,,,,,,Florida,FL,Financial Managers,"42,740",162180.0,135780.0,77490.0,,Florida,1361251.4
job_9903a7aa54b6f714,EVP/Chief Financial Officer (CFO),CFO,Lead,On-site,Charter Oak Health Center,Charter Oak Health Center,Hartford,CT,125000.0,125000.0,125000.0,11-3031,"['CPA', 'Office']",2,Charter Oak Health Center,Insurance,Insurance,XS,2.0,S,3.0,3.0,40.0,Connecticut,CT,Financial Managers,"19,440",178340.0,162260.0,90630.0,,Connecticut,235580.4
job_c573b935d8e8d5c0,ACCOUNTING MANAGER,Finance,Lead,On-site,Twenty Four Seven Hotels,Twenty Four Seven Hotels,El Segundo,CA,72000.0,77000.0,82000.0,13-2051,[],0,Twenty Four Seven Hotels,Tourism and Accommodation,Tourism and Accommodation,,,,,2.8,27.0,California,CA,Financial and Investment Analysts,"35,660",125220.0,109080.0,67290.0,187990.4,California,2526290.3
job_7c917ebda3738f32,Accounting Manager,Finance,Lead,On-site,Apl Engineered Materials Inc,Apl Engineered Materials Inc,Urbana,IL,65000.0,70000.0,75000.0,13-2051,"['Excel', 'Office', 'Hyperion', 'Bachelor', 'ERP']",5,Apl Engineered Materials Inc,,,,,,,,,Illinois,IL,Financial and Investment Analysts,"17,060",120390.0,101510.0,65140.0,208811.2,Illinois,732059.2
job_fb3b0bad060eb63b,Accounting Manager,Finance,Lead,On-site,"Accuraccounts, Inc.","AccurAccounts, Inc.",Salem,OR,65000.0,70000.0,75000.0,13-2051,['Office'],1,"AccurAccounts, Inc.",,,,,,,,,Oregon,OR,Financial and Investment Analysts,"2,390",103840.0,101820.0,60790.0,138424.0,Oregon,234577.7
job_5c310c0501c7d25d,Accounting Manager,Finance,Lead,On-site,"Cognitive And Behavioral Consultants , Llp","Cognitive and Behavioral Consultants , LLP",White Plains,NY,80000.0,90000.0,100000.0,13-2051,"['Excel', 'CPA', 'MBA', 'Word', 'Office', 'Bachelor', 'PowerPoint']",7,"Cognitive and Behavioral Consultants , LLP",,,,,,,,,New York,NY,Financial and Investment Analysts,"49,220",143330.0,125110.0,77200.0,221873.6,New York,1248145.3
job_fce3154fea83f432,Assistant Treasurer,Finance,Unspecified,On-site,Town Of Keenesburg,Town of Keenesburg,Keenesburg,CO,42320.0,45080.0,47840.0,13-2051,['Office'],1,Town of Keenesburg,,,,,,,5.0,1.0,Colorado,CO,Financial and Investment Analysts,"8,460",113480.0,97570.0,60970.0,170872.0,Colorado,374880.1
job_ffa9681dacf280df,Accounting Manager,Finance,Lead,On-site,County Of Marquette,County of Marquette,Montello,WI,53231.2,60618.8,68006.40000000001,13-2051,"['CPA', 'Office', 'Bachelor']",3,County of Marquette,Government and Public Administration,Government,,,,,,,Wisconsin,WI,Financial and Investment Analysts,"4,490",102090.0,88830.0,57530.0,143249.6,Wisconsin,310876.1
job_8f7efa425633d00d,Bookkeeper - Assistant Controller,Controller,Unspecified,On-site,Keller Williams Eagle Realty,Keller Williams Eagle Realty,Miami,FL,40000.0,40000.0,40000.0,11-3031,['Spanish'],1,Keller Williams Eagle Realty,,,,,,,1.0,1.0,Florida,FL,Financial Managers,"42,740",162180.0,135780.0,77490.0,,Florida,1361251.4
job_fbd3f90325e311d7,Assistant Controller,Controller,Unspecified,On-site,Spirit Motorcycles San Jose,Spirit Motorcycles San Jose,San Jose,CA,31280.0,34040.0,36800.0,11-3031,['Office'],1,Spirit Motorcycles San Jose,,,,,,,,,California,CA,Financial Managers,"97,400",196670.0,169780.0,96170.0,,California,2526290.3
job_5feb2326db1940b3,Accounting Manager,Finance,Lead,Hybrid,"Bowers & Company Cpas, Pllc","Bowers & Company CPAs, PLLC",Rochester,NY,60000.0,65000.0,70000.0,13-2051,"['Excel', 'CPA', 'Word', 'Office', 'Bachelor', 'PowerPoint']",6,"Bowers & Company CPAs, PLLC",,,XS,2.0,S,3.0,4.3,13.0,New York,NY,Financial and Investment Analysts,"49,220",143330.0,125110.0,77200.0,221873.6,New York,1248145.3
job_cff47419e62d2754,Church / Preschool Treasurer,Finance,Unspecified,On-site,Gila Mountain Um Church,Gila Mountain UM Church,Yuma,AZ,38640.0,38640.0,38640.0,13-2051,['Office'],1,Gila Mountain UM Church,Religious Institutions,Religion,,,,,,,Arizona,AZ,Financial and Investment Analysts,"6,260",101630.0,81560.0,57820.0,132912.0,Arizona,400704.5
job_c35e58b84de3b04d,Accounting Manager,Finance,Lead,On-site,Starmark Transport Inc,Starmark Transport Inc,Wood Village,OR,33000.0,46500.0,60000.0,13-2051,"['CPA', 'Office']",2,Starmark Transport Inc,Packaging and Courier Services,Transportation and Logistics,,,,,,,Oregon,OR,Financial and Investment Analysts,"2,390",103840.0,101820.0,60790.0,138424.0,Oregon,234577.7
sj_36b891241e3b464a,Director of Accounting & Financial Analysis,CFO,Lead,On-site,Creative Financial Staffing,Creative Financial Staffing,Braintree,MA,120000.0,135000.0,150000.0,11-3031,['CPA'],1,Creative Financial Staffing,Accounting and Taxes,Finance,S,3.0,L,5.0,4.0,216.0,Massachusetts,MA,Financial Managers,"31,370",192040.0,169870.0,96750.0,,Massachusetts,483803.1
sj_c957018f72beb2e3,Assistant Controller - CPA License Required,Controller,Unspecified,Hybrid,"The Right Staff, Llc","THE RIGHT STAFF, LLC",Eden Prairie,MN,110000.0,112500.0,115000.0,11-3031,"['Excel', 'CPA', 'Office']",3,"THE RIGHT STAFF, LLC",Staffing and Outsourcing,Human Resources,,,XS,2.0,3.3,29.0,Minnesota,MN,Financial Managers,"16,400",165340.0,151000.0,91840.0,,Minnesota,324127.6
sj_459b17e973806b46,Treasury Manager,Finance,Lead,Remote,Rello Search Partners,Rello Search Partners,Clearwater,FL,100000.0,115000.0,130000.0,13-2051,"['Excel', 'Office', 'Bachelor']",3,Rello Search Partners,Electronic Product Manufacturing,Product Manufacturing,,,,,,,Florida,FL,Financial and Investment Analysts,"18,070",96010.0,81680.0,55080.0,147284.80000000002,Florida,1361251.4
job_9a8e403b31736d59,Financial Controller - Contract,Controller,Unspecified,Remote,Simply360 Search,Simply360 Search,New York,NY,150000.0,160000.0,170000.0,11-3031,"['Excel', 'Office', 'Bachelor']",3,Simply360 Search,,,,,,,,,New York,NY,Financial Managers,"62,800",241150.0,215430.0,111090.0,,New York,1248145.3
job_cafb945839f9c575,Controller,Controller,Unspecified,On-site,Sia Partners,Sia Partners,Houston,TX,165600.0,165600.0,165600.0,11-3031,"['Oracle', 'CPA', 'SAP', 'Bachelor']",4,Sia Partners,Management and Consulting,Consulting,M,4.0,XL,6.0,3.7,33.0,Texas,TX,Financial Managers,"63,800",170970.0,155380.0,79830.0,,Texas,1595277.8
job_d03020d0ddb9718e,Financial Controller,Controller,Unspecified,On-site,Blue Atlantic Fabricators Llc,BLUE ATLANTIC FABRICATORS LLC,Boston,MA,110000.0,117500.0,125000.0,11-3031,"['Office', 'Bachelor']",2,BLUE ATLANTIC FABRICATORS LLC,Manufacturing,Product Manufacturing,,,,,,,Massachusetts,MA,Financial Managers,"31,370",192040.0,169870.0,96750.0,,Massachusetts,483803.1
job_b2ae6f8c01d9a075,Financial Controller,Controller,Unspecified,Remote,Vesuvius Inc,VESUVIUS INC,Champaign,IL,95000.0,95000.0,95000.0,11-3031,"['CPA', 'MBA', 'Office', 'Bachelor', 'SAP', 'ERP']",6,VESUVIUS INC,"Restaurants, Travel, and Entertainment",Restaurants and Food Services,,,M,4.0,3.6,8.0,Illinois,IL,Financial Managers,"48,810",173210.0,149900.0,85360.0,,Illinois,732059.2
job_8c01523deb5abef1,Financial Controller,Controller,Unspecified,On-site,K&S Manufacturing,K&S Manufacturing,Ixonia,WI,125000.0,125000.0,125000.0,11-3031,"['Office', 'ERP']",2,K&S Manufacturing,Machinery Manufacturing,Product Manufacturing,,,S,3.0,2.0,5.0,Wisconsin,WI,Financial Managers,"11,150",150570.0,133430.0,84930.0,226054.4,Wisconsin,310876.1
job_9cdc839e7b67b7ac,Operations Controller (FT),Controller,Unspecified,On-site,99 Ranch Market,99 Ranch Market,Buena Park,CA,160000.0,170000.0,180000.0,11-3031,"['Excel', 'Bachelor', 'SAP', 'ERP', 'Master']",5,99 Ranch Market,Supermarkets,Food and Beverage,,,,,3.0,119.0,California,CA,Financial Managers,"97,400",196670.0,169780.0,96170.0,,California,2526290.3
job_d1c476b64268ce9c,FINANCIAL CONTROLLER,Controller,Unspecified,Remote,Platform Aerospace,Platform Aerospace,Hollywood,MD,124000.0,142700.0,161400.0,11-3031,"['Access', 'Office', 'Bachelor']",3,Platform Aerospace,Aerospace and Defense,Government,,,S,3.0,5.0,2.0,Maryland,MD,Financial Managers,"16,140",162980.0,146860.0,84150.0,,Maryland,346417.2
